Sentence ID	String	Author	URL	Agency	Date	Web Date
969295	The technology-laced Nasdaq Composite Index was down 25.36 points, or 1.53 percent, at 1,628.26.	Rachel Cohen	boston.com	Reuters	*	2003/06/13
304482	El Watan, an Algerian newspaper, reported that the kidnappers fiercely resisted the army assault this morning, firing Kalashnikov rifles.	RICHARD BERNSTEIN	www.nytimes.com	New York Times	May 15, 2003	2003/05/15
304430	El Watan, an Algerian newspaper, reported that the kidnappers put up fierce resistance during the army assault, firing Kalashnikov rifles.	RICHARD BERNSTEIN	seattlepi.nwsource.com	*	May 15, 2003	2003/05/15
472952	But Mitsubishi Tokyo Financial (JP:8306: news, chart, profile) declined 3,000 yen, or 0.65 percent, to 456,000 yen.	Mariko Ando	*	*	*	2003/05/27
472535	Sumitomo Mitsui Financial (JP:8316: news, chart, profile) was down 2.5 percent at 198,000 yen.	Mariko Ando	*	*	*	2003/05/27
3119349	"We're just dealing with bragging rights here, who wins and who loses."	MARIA NEWMAN	www.nytimes.com	New York Times	*	2003/11/13
3119343	"Leaving aside attorney fees, we're dealing with bragging rights of who wins and who loses," said Gammerman.	Lisa Granatstein	www.adweek.com	*	November 12, 2003	2003/11/13
224868	Shares of Hartford rose $2.88 to $46.50 in New York Stock Exchange composite trading.	Helen Stock	quote.bloomberg.com	*	*	2003/05/12
225233	Shares of Hartford were up $2.28, or 5.2 percent, to $45.90 in midday trading.	David Weidner	cbs.marketwatch.com	*	*	2003/05/12
2678208	This Palm OS smart phone is the last product the company will release before it becomes a part of palmOne.	Ed Hardy	www.brighthand.com	*	Oct 9, 2003	2003/10/10
2678191	This was almost certainly its last full quarter before the company becomes a part of Palm.	Ed Hardy	www.brighthand.com	*	Oct 10, 2003	2003/10/10
1177915	And they think the protein probably is involved in the spread of other forms of cancer.	LEE BOWMAN	www.postherald.com	*	*	2003/06/20
1178039	They researchers say the research could be relevant to other forms of cancer.	Health Newswire	www.health-news.co.uk	*	*	2003/06/20
129193	Tokyo Electric Power Co., Asia's largest power company, won approval to restart the first of 17 nuclear reactors it shut down after it admitted falsifying inspection reports.	Eijiro Ueno	quote.bloomberg.com	*	*	2003/05/07
129302	Tokyo Electric Power Co., Asia's largest power company, restarted the first of 17 nuclear reactors it shut down after admitting it falsified inspection reports.	Eijiro Ueno	quote.bloomberg.com	*	*	2003/05/07
2843951	Tuition at four-year private colleges averaged $19,710 this year, up 6 percent from 2002.	Shweta Govindarajan	seattletimes.nwsource.com	*	*	2003/10/22
2843930	For the current academic year, tuition at public colleges averaged $4,694, up almost $600 from the year before.	Mary Leonard	www.boston.com	*	*	2003/10/22
1849508	Security lights have also been installed and police have swept the grounds for booby traps.	Rupert Hamer	*	*	*	2003/07/28
1849367	Security lights have also been installed on a barn near the front gate.	Brian Farmer and Dave Barrett	*	*	*	2003/07/28
1685339	The only announced Republican to replace Davis is Rep. Darrell Issa of Vista, who has spent $1.71 million of his own money to force a recall.	Dana Wilkie and John Marelius	www.signonsandiego.com	*	*	2003/07/16
1685429	So far the only declared major party candidate is Rep. Darrell Issa, a Republican who has spent $1.5 million of his own money to fund the recall.	Erica Werner	www.azcentral.com	*	*	2003/07/16
2624848	He said that with the U.S.-backed peace plan, or road map, “in a coma,” the attack could easily widen conflict through the region.	Glenn Kessler and Mike Allen	msnbc.com	Washington Post	*	2003/10/06
2624568	Mr Jouejati said that with the US-backed road map "in a coma" the attack could easily widen through the region.	Glenn Kessler and Mike Allen	www.smh.com.au	Sydney Morning Herald	October 7, 2003	2003/10/06
2293340	A successful attack could be launched within any type of document that supports VBA, including Microsoft Word, Excel or PowerPoint.	Ryan Naraine	www.atnewyork.com	*	September 3, 2003	2003/09/04
2293455	But this could happen with any document format that supports VBA, including Word, Excel or PowerPoint.	Dennis Fisher	www.extremetech.com	*	September 3, 2003	2003/09/04
2750203	Officials at Brandeis said this was an "extremely heartrending" time for the campus.	Jessica Heslam	www.metrowestdailynews.com	*	October 15, 2003	2003/10/15
2750153	"This is an extremely heartrending time for the entire Brandeis University community.	Melissa Beecher	www.dailynewstribune.com	*	October 15, 2003	2003/10/15
2622625	"If that ain't a Democrat, I must be at the wrong meeting," he said.	JANE NORMAN	www.dmregister.com	*	*	2003/10/06
2622698	And if that ain't a Democrat, then I must be in the wrong meeting," he said to thunderous applause from his supporters.	Charles Hurt	washingtontimes.com	*	October 04, 2003	2003/10/06
1946553	Fewer than a dozen FBI agents were dispatched to secure and analyze evidence.	Tarek Al-Issawi	www.boston.com	*	*	2003/08/09
1946598	Fewer than a dozen FBI agents will be sent to Iraq to secure and analyze evidence of the bombing.	HRVOJE HRANJSKI	www.guardian.co.uk	*	*	2003/08/09
2216702	Those who only had surgery lived an average of 46 months.	Amanda Gardner	story.news.yahoo.com	*	*	2003/08/30
2216672	For those who got surgery alone, median survival was 41 months.	Delthia Ricks	www.newsday.com	*	August 28, 2003	2003/08/30
742090	Tonight a spokesman for Russia's foreign ministry said the ministry may issue a statement on Thursday clarifying Russia's position on cooperation with Iran's nuclear-energy efforts.	MICHAEL WINES	www.nytimes.com	New York Times	June 4, 2003	2003/06/05
742015	Tonight a spokesman for the Russian Foreign Ministry said it might issue a statement on Thursday clarifying Russia's position on aiding Iran's nuclear-energy efforts.	MICHAEL WINES	www.nytimes.com	New York Times	June 5, 2003	2003/06/05
1795859	A day earlier, a committee appointed by reformist President Mohammad Khatami called for an independent judicial inquiry into Kazemi's death.	AP and CP	www.canoe.ca	*	July 23, 2003	2003/07/23
1795818	A day earlier, a committee appointed by President Mohammad Khatami had called for an independent inquiry into the 54-year-old photojournalist's death.	Ali Akbar Dareini	www.boston.com	*	*	2003/07/23
2592956	The suite comes complete with a word processor, spreadsheet, presentation software and other components, while continuing its tradition of utilizing an XML-based file format.	David Worthington	www.betanews.com	*	*	2003/10/02
2592914	The suite includes a word processor, spreadsheet, presentation application (analogous to PowerPoint), and other components -- all built around the XML file format.	Thor Olavsrud	www.internetnews.com	*	October 1, 2003	2003/10/02
2845442	Downstream at Mount Vernon, the Skagit River was expected to crest at 36 feet -- 8 feet above flood stage -- tonight, Burke said.	The Associated Press	www.theolympian.com	*	October 21, 2003	2003/10/22
2845257	The Skagit was expected to crest during the night at 38 feet at Mount Vernon, 10 feet above flood stage, the National Weather Service said.	JIM COUR	www.guardian.co.uk	*	*	2003/10/22
2305958	The blue-chip Dow Jones industrial average eased 44 points, or 0.47 percent, to 9,543, after scoring five consecutive up sessions.	Denise Duclaux	asia.reuters.com	Reuters	*	2003/09/05
2306072	The Dow Jones industrial average .DJI rose 18.25 points, or 0.19 percent, to 9,586.71.	Rachel Cohen	asia.reuters.com	Reuters	*	2003/09/05
2156094	The Nasdaq composite index inched up 1.28, or 0.1 percent, to 1,766.60, following a weekly win of 3.7 percent.	AMY BALDWIN	www.statesman.com	*	*	2003/08/26
2155607	The technology-laced Nasdaq Composite Index .IXIC was off 24.44 points, or 1.39 percent, at 1,739.87.	Bill Rigby	reuters.com	Reuters	*	2003/08/26
758342	Physicians who violate the ban would be subject to fines and up to two years in prison.	Susan Milligan	www.boston.com	*	*	2003/06/05
758501	Physicians who perform the procedure would face up to two years in prison, under the bill.	Rebecca Vesely	www.trivalleyherald.com	*	*	2003/06/05
869467	Standard & Poor's 500 stock index futures declined 4.40 points to 983.50, while Nasdaq futures fell 6.5 points to 1,206.50.	Vivian Chu	www.forbes.com	*	*	2003/06/10
869240	The Standard & Poor's 500 Index was up 1.75 points, or 0.18 percent, to 977.68.	Haitham Haddadin	www.forbes.com	Reuters	*	2003/06/10
1465425	For example, Anhalt said, children typically treat a 20-ounce soda bottle as one serving, although it actually contains 2 ½ 8-ounce servings.	BRANDON LOOMIS	news.statesmanjournal.com	*	July 2, 2003	2003/07/02
1464865	Anhalt said children typically treat a 20-ounce soda bottle as one serving, while it actually contains 2.5.	Brandon Loomis	www.statesman.com	*	July 2, 2003	2003/07/02
223008	The yield on the 3 percent note maturing in 2008 fell 22 basis points to 2.61 percent.	Vivianne C. Rodrigues	quote.bloomberg.com	*	*	2003/05/12
222987	The yield fell 2 basis points to 1.41 percent, after reaching 1.4 percent on May 8, the lowest since March 12.	Beth Thomas	quote.bloomberg.com	*	*	2003/05/12
1168132	Kline's opinion dealt specifically with abortion providers, but it also would apply to doctors providing other services, such as prenatal care, to a pregnant child under 16.	Tim Richardson	*	*	*	2003/06/20
1167672	Kline's opinion dealt specifically with abortion providers, but later his office said it also would apply to doctors providing services such as prenatal care to pregnant girls under 16.	JOHN HANNA	*	*	*	2003/06/20
1634651	The United Nations' International Atomic Energy Agency asked for information on the allegation after the dossier was published, but Britain did not provide any, U.N. officials said.	Beth Gardiner	www.boston.com	*	*	2003/07/13
1634798	The International Atomic Energy Agency asked for information on the uranium assertions after London's dossier was published, but Britain did not provide any, U.N. officials said.	Beth Gardiner	washingtontimes.com	*	July 13, 2003	2003/07/13
2189818	Sixteen days later, as superheated air from the shuttle's reentry rushed into the damaged wing, "there was no possibility for crew survival," the board said.	Jeff Nesmith	www.palmbeachpost.com	*	August 27, 2003	2003/08/28
2189911	Sixteen days later, as superheated air from the shuttle’s re-entry rushed into the damaged wing, ‘‘there was no possibility for crew survival,’’ the board said.	Jeff Nesmith	www.daytondailynews.com	*	*	2003/08/28
995311	"The free world and those who love freedom and peace must deal harshly with Hamas and the killers," he told reporters as he emerged from a church service.	BARRIE McKENNA	www.globeandmail.com	*	*	2003/06/16
995560	"It is clear that the free world, those who love freedom and peace, must deal harshly with Hamas and the killers," he said.	AARON DAVIS	www.kansascity.com	*	*	2003/06/16
554534	The pressure will intensify today, with national coverage of the final round planned by ESPN and words that are even more difficult.	CHARLES POPE	*	*	May 29, 2003	2003/05/29
554959	The pressure may well rise today, with national coverage of the final round planned by ESPN, the cable sports network.	Ben Feller	*	*	May 29, 2003	2003/05/29
14874	Powell fired back: "He's accusing the president of a ludicrous act," he said.	WILLIAM C. MANN	www.kansascity.com	*	*	2003/05/05
14831	If so, Powell said, he's calling the president ludicrous, too.	William C. Mann	www.sltrib.com	*	May 05, 2003	2003/05/05
1967578	The decision to issue new guidance has been prompted by intelligence passed to Britain by the FBI in a secret briefing in late July.	David Bamber	www.telegraph.co.uk	*	*	2003/08/10
1967664	Scotland Yard's decision to issue new guidance has been prompted by new intelligence passed to Britain by the FBI in late July.	David Bamber	washingtontimes.com	*	August 10, 2003	2003/08/10
317570	The memo on protecting sales of Windows and other desktop software mentioned Linux, a still small but emerging software competitor that is not owned by any specific company.	Thomas Fuller	news.com.com	*	*	2003/05/15
317290	The memo specifically mentioned Linux, a still small but emerging software competitor that is not owned by any specific company.	Thomas Fuller	www.siliconvalley.com	*	*	2003/05/15
2047034	Unable to find a home for him, a judge told mental health authorities they needed to find supervised housing and treatment for DeVries somewhere in California.	JOE LIVERNOIS	www.montereyherald.com	*	*	2003/08/14
2046820	The judge had told the state Department of Mental Health to find supervised housing and treatment for DeVries somewhere in California.	Dan Reed	www.bayarea.com	*	*	2003/08/14
84518	Also Tuesday, the United States also released more Iraqi prisoners of war, and officials announced that all would soon be let go.	Diego Ibarguen	www.bayarea.com	*	*	2003/05/07
84541	Meanwhile in southern Iraq, the United States released more Iraqi prisoners of war, and officials announced that all would be let go soon.	JAMES DAO and ERIC SCHMITT	www.kansascity.com	*	*	2003/05/07
